ville,adresse,type,date,prix,surface,operation,description,surface_predicted,is_placeholder,price_label,label_reason,prix_normalise,prix_m2
mohammedia,Centre Ville,Appartement,15/03/2026,2800,48.5,à louer,Appart meublée lwizia,True,False,total,fits total range with realistic per-m² ratio,2800.0,57.7319587628866
casablanca,Quartier des Hôpitaux,Appartement,08/05/2026,1950000,126.9,à vendre,Appartement à vendre sur quartier des hopitaux,True,False,total,fits total range with realistic per-m² ratio,1950000.0,15366.43026004728
meknès,Marjane 2,Appartement,12/02/2026,1100000,86.1,à vendre,Appartement de luxe à vendre à Meknès Proche Marjane Decathlon,True,True,total,fits total range with realistic per-m² ratio,1100000.0,12775.842044134728
marrakech,Victor Hugo,Appartement,08/05/2026,7000,76.0,à louer,Appartement à louer 76 m² à Marrakech,False,True,total,fits total range with realistic per-m² ratio,7000.0,92.10526315789474
temara,Wifak,Appartement,12/02/2026,4000,49.9,à louer,Appartement au rez de chaussée à louer ensoleillé,True,True,total,fits total range with realistic per-m² ratio,4000.0,80.16032064128257
salé,Hay Chmaou,Appartement,07/03/2026,640000,100.0,à vendre,Appartement meublé à vendre avec 100 m² à Salé,False,False,total,fits total range with realistic per-m² ratio,640000.0,6400.0
berkane,Toute la ville,Appartement,22/02/2026,410000,57.9,à vendre,Appartement à vendre à Saïdia,True,False,total,fits total range with realistic per-m² ratio,410000.0,7081.1744386873925
kénitra,Centre,Appartement,08/05/2026,7000,47.7,à louer,Appartement meublé à louer à 3min de la gare,True,True,total,fits total range with realistic per-m² ratio,7000.0,146.75052410901466
marrakech,Route de Ouarzazate,Appartement,19/02/2026,230000,49.9,à vendre,Appartement 61m2 à Chwiter,True,False,flag,"prix 230,000 fits neither total nor per_m2 for marrakech",230000.0,4609.218436873748
casablanca,Belvédère,Bureau,25/02/2026,9700,47.7,à louer,Bureau à louer,True,False,total,fits total range with realistic per-m² ratio,9700.0,203.35429769392033
sidi rahal,Toute la ville,Appartement,07/03/2026,150000,50.5,à vendre,Appartement Chaouia à louer à Sidi Rahal,True,False,total,fits total range with realistic per-m² ratio,150000.0,2970.29702970297
casablanca,Hay Hassani,Villa,12/02/2026,130000,49.4,à louer,157830 Villa à louer à 130000DH à Longchamps,True,False,flag,"prix 130,000 fits neither total nor per_m2 for casablanca",130000.0,2631.5789473684213
marrakech,Guéliz,Appartement,08/05/2026,1200000,52.0,à vendre,Appartement à vendre 52 m² à Marrakech,False,True,total,fits total range with realistic per-m² ratio,1200000.0,23076.923076923078
tanger,Malabata,Bureau,09/03/2026,12500,49.2,à louer,bureau climatisé avec parking,True,False,total,fits total range with realistic per-m² ratio,12500.0,254.0650406504065
martil,Toute la ville,Appartement,28/02/2026,2500,49.9,à louer,Appartement à louer,True,True,total,fits total range with realistic per-m² ratio,2500.0,50.100200400801604
agadir,Sonaba,Villa,05/02/2026,7600000,137.1,à vendre,Belle villa a vendre a sonaba 361m2,True,False,flag,"prix 7,600,000 fits neither total nor per_m2 for agadir",7600000.0,55433.98978847557
salé,Sala El Jadida,Local,21/03/2026,5000,48.4,à louer,Magasin à louer à Sala El Jadida,True,True,total,fits total range with realistic per-m² ratio,5000.0,103.30578512396694
martil,Toute la ville,Appartement,22/02/2026,200,49.9,à louer,Appartement meublé à louer à la journée,True,True,per_m2,"prix below total floor, valid as per_m2",9980.0,200.0
casablanca,Roches Noires,Appartement,19/02/2026,6500,85.0,à louer,Appartement à louer 85 m² à Casablanca,False,True,total,fits total range with realistic per-m² ratio,6500.0,76.47058823529412
rabat,Agdal,Bureau,08/02/2026,20000,49.5,à louer,Plateau bureau à louer sur l Agdal,True,True,flag,total range OK but implied 404 MAD/m² is unrealistic,20000.0,404.04040404040404
berrechid,Toute la ville,Terrain,14/02/2026,700000,74.6,à vendre,Terrain excellent près de Berrechid,True,True,total,fits total range with realistic per-m² ratio,700000.0,9383.378016085791
casablanca,Bourgogne,Appartement,05/02/2026,13500,47.4,à louer,Appartement meublé,True,True,total,fits total range with realistic per-m² ratio,13500.0,284.8101265822785
marrakech,M'Hamid,Appartement,12/02/2026,450000,54.0,à vendre,Appartement à vendre 54 m² à Marrakech,False,True,total,fits total range with realistic per-m² ratio,450000.0,8333.333333333334
berrechid,Toute la ville,Bureau,08/02/2026,6000,49.9,à louer,Plateau bureau a louer en centre ville Berrechid,True,True,total,fits total range with realistic per-m² ratio,6000.0,120.24048096192385
casablanca,Val d'Anfa,Villa,07/03/2026,16200000,136.2,à vendre,À VENDRE VILLA 810M DE VAL D ENFA,True,False,flag,"prix 16,200,000 fits neither total nor per_m2 for casablanca",16200000.0,118942.73127753305
casablanca,Errahma,Maison,07/03/2026,310000,52.0,à vendre,Maison à Errahma 52m²,False,False,total,fits total range with realistic per-m² ratio,310000.0,5961.538461538462
berrechid,Toute la ville,Appartement,15/03/2026,4200,50.5,à louer,Appartement à louer Bercor Berrechid,True,False,total,fits total range with realistic per-m² ratio,4200.0,83.16831683168317
casablanca,Ain Sebaa,Appartement,10/03/2026,4000,50.1,à louer,Studio meublé à Ain Sebaa 4000 dh,True,True,total,fits total range with realistic per-m² ratio,4000.0,79.84031936127744
marrakech,Agdal,Appartement,01/02/2026,12000,49.9,à louer,Bel appartement meublé pour longue durée,True,True,total,fits total range with realistic per-m² ratio,12000.0,240.4809619238477
kénitra,Maamora,Bureau,08/02/2026,990000,83.2,à vendre,Bureau à vendre,True,False,total,fits total range with realistic per-m² ratio,990000.0,11899.038461538461
rabat,Hay Nahda,Appartement,03/02/2026,1800,49.5,à louer,Garçonnière à louer Hay Nahda 2,True,False,flag,"prix 1,800 fits neither total nor per_m2 for rabat",1800.0,36.36363636363637
mohammedia,Autre secteur,Appartement,15/03/2026,2600,50.3,à louer,Joli studio meublé pour les filles,True,False,total,fits total range with realistic per-m² ratio,2600.0,51.689860834990064
dar bouazza,Toute la ville,Villa,10/02/2026,5500000,137.1,à vendre,DAR DA 1061 Villa à vendre à Dar Bouazza,True,False,total,fits total range with realistic per-m² ratio,5500000.0,40116.70313639679
casablanca,Anfa,Bureau,08/05/2026,6090,50.3,à louer,Bureau privé pour 3 pers à Anfa Superior,True,False,total,fits total range with realistic per-m² ratio,6090.0,121.07355864811134
marrakech,M'Hamid,Local,25/02/2026,8500,49.9,à louer,Magasin à louer,True,True,total,fits total range with realistic per-m² ratio,8500.0,170.34068136272546
casablanca,Derb Ghallef,Bureau,12/02/2026,1100000,86.1,à vendre,Bureau à vendre,True,True,total,fits total range with realistic per-m² ratio,1100000.0,12775.842044134728
marrakech,Annakhil,Terrain,08/05/2026,5300,50.2,à vendre,Terrain à vendre zone villa sur golf,True,True,per_m2,"prix below total floor, valid as per_m2",266060.0,5300.0
marrakech,Route d'Ourika,Appartement,03/02/2026,6000,49.9,à louer,Appartement neuf meublé Location longue durée,True,True,total,fits total range with realistic per-m² ratio,6000.0,120.24048096192385
marrakech,Jemaa El Fna,Villa,12/02/2026,2600000,133.4,à vendre,Riad à 15 minutes de Jamaa El Fna à vendre,True,True,total,fits total range with realistic per-m² ratio,2600000.0,19490.254872563717
rabat,Agdal,Appartement,10/02/2026,2200000,129.9,à vendre,Appartement à vendre Agdal,True,True,total,fits total range with realistic per-m² ratio,2200000.0,16936.104695919938
casablanca,Beauséjour,Appartement,22/02/2026,1400000,90.0,à vendre,Appartement à vendre 90 m² à Casablanca,False,True,total,fits total range with realistic per-m² ratio,1400000.0,15555.555555555555
rabat,Hay Nahda,Appartement,03/02/2026,1200,49.5,à louer,Chambre pour filles à Nahda1,True,False,flag,"prix 1,200 fits neither total nor per_m2 for rabat",1200.0,24.242424242424242
marrakech,Route de Casablanca,Appartement,22/02/2026,12000,49.9,à louer,VIZIR Bel appartement en rez de jardin,True,True,total,fits total range with realistic per-m² ratio,12000.0,240.4809619238477
tanger,nouinouich,Villa,02/03/2026,30000,48.9,à louer,Villa de Prestige à Louer Nouinouich Vue Mer,True,True,flag,total range OK but implied 613 MAD/m² is unrealistic,30000.0,613.4969325153374
kénitra,Maamora,Appartement,03/02/2026,3000,49.7,à louer,appartement location,True,True,total,fits total range with realistic per-m² ratio,3000.0,60.36217303822937
casablanca,Belvédère,Appartement,10/03/2026,5500,70.0,à louer,Studio à louer 70 m² à Casablanca,False,True,total,fits total range with realistic per-m² ratio,5500.0,78.57142857142857
ain aouda,Toute la ville,Maison,02/03/2026,23000,50.5,à vendre,A vendre en bon état ville de Aïn Aouda prix 23000,True,True,per_m2,"prix below total floor, valid as per_m2",1161500.0,23000.0
ouazzane,Toute la ville,Terrain,19/02/2026,540000,61.6,à vendre,Vente ferme à Ouazzane,True,False,total,fits total range with realistic per-m² ratio,540000.0,8766.233766233767
casablanca,Oulfa,Appartement,27/02/2026,4000,48.4,à louer,Appartement à louer meublé,True,True,total,fits total range with realistic per-m² ratio,4000.0,82.64462809917356
sidi rahal,Toute la ville,Terrain,02/03/2026,600000,66.6,à vendre,Terrain Sidi Rahal Plage 5000 m2,True,True,total,fits total range with realistic per-m² ratio,600000.0,9009.009009009009
casablanca,Sidi Maarouf,Appartement,14/02/2026,2900,75.0,à louer,Appartement à louer 75 m² à Casablanca,False,False,flag,total range OK but implied 39 MAD/m² is unrealistic,2900.0,38.666666666666664
tanger,Mghogha,Appartement,10/03/2026,1500,48.9,à louer,Studio à louer à Mghogha Sghira à côté du marché,True,False,flag,"prix 1,500 fits neither total nor per_m2 for tanger",1500.0,30.67484662576687
casablanca,Les Princesses,Appartement,01/02/2026,8500,50.0,à louer,Appartement à louer 50 m² à Casablanca,False,True,total,fits total range with realistic per-m² ratio,8500.0,170.0
marrakech,Av Mohammed VI,Appartement,22/02/2026,8500,49.9,à louer,Beau studio,True,True,total,fits total range with realistic per-m² ratio,8500.0,170.34068136272546
rabat,Agdal,Villa,03/02/2026,25000,49.5,à louer,Villa Cosy design à Agdal RABAT,True,True,flag,total range OK but implied 505 MAD/m² is unrealistic,25000.0,505.050505050505
marrakech,Route de Safi,Appartement,08/02/2026,4500,42.2,à louer,Appartement meublé 2 chambres à coté de Macdo,True,True,total,fits total range with realistic per-m² ratio,4500.0,106.63507109004739
rabat,Aviation,Terrain,05/03/2026,140000,50.0,à vendre,Terrain de 216m à Oum Azza près de Rabat,True,False,flag,"prix 140,000 fits neither total nor per_m2 for rabat",140000.0,2800.0
casablanca,Palmier,Appartement,05/02/2026,13000,48.8,à louer,Grand Appartement 3 Chambres Quartier Palmier,True,True,total,fits total range with realistic per-m² ratio,13000.0,266.39344262295083
sidi bouzid,Toute la ville,Appartement,22/02/2026,800000,77.7,à vendre,Duplex à vendre 120 m2,True,True,total,fits total range with realistic per-m² ratio,800000.0,10296.010296010296
salé,Technopolis,Appartement,05/03/2026,4000,48.9,à louer,Appartement location,True,True,total,fits total range with realistic per-m² ratio,4000.0,81.79959100204499
tétouan,Touilaa,Local,16/02/2026,450000,61.1,à vendre,Magasin à Tétouan,True,True,total,fits total range with realistic per-m² ratio,450000.0,7364.975450081833
asilah,Toute la ville,Appartement,12/03/2026,1500000,113.5,à vendre,appartement 2 pièces salon A BERALMAR,True,True,total,fits total range with realistic per-m² ratio,1500000.0,13215.859030837004
oujda,Autre secteur,Terrain,19/02/2026,500000,59.7,à vendre,Terrain à vendre,True,True,total,fits total range with realistic per-m² ratio,500000.0,8375.209380234506
el jadida,Autre secteur,Terrain,10/03/2026,500000,60.9,à vendre,Terrain à vendre,True,True,total,fits total range with realistic per-m² ratio,500000.0,8210.180623973727
marrakech,Ancienne Médina,Villa,16/02/2026,2200000,130.0,à vendre,RIAD À VENDRE MELLAH MÉDINA DE MARRAKECH,True,True,total,fits total range with realistic per-m² ratio,2200000.0,16923.076923076922
rabat,Souissi,Terrain,03/02/2026,10800000,136.4,à vendre,Terrain à vendre bien placé zone villa à Souissi,True,False,flag,"total range OK but implied 79,179 MAD/m² is unrealistic",10800000.0,79178.88563049852
casablanca,Centre Ville,Appartement,05/02/2026,1150000,50.0,à vendre,Studio à vendre 50 m² à Casablanca,False,False,total,fits total range with realistic per-m² ratio,1150000.0,23000.0
casablanca,C.I.L,Autre,25/02/2026,11760000,137.1,à vendre,À VENDRE VILLA COMMERCIAL AU CIL,True,False,flag,"total range OK but implied 85,777 MAD/m² is unrealistic",11760000.0,85776.80525164114
marrakech,Guéliz,Appartement,14/02/2026,1480000,59.0,à vendre,Appartement à vendre 59 m² à Marrakech,False,False,total,fits total range with realistic per-m² ratio,1480000.0,25084.745762711864
casablanca,Hermitage,Villa,08/02/2026,5000000,137.1,à vendre,VILLA 3 FAÇADE À VENDRE FORT POTENTIEL INVEST,True,True,total,fits total range with realistic per-m² ratio,5000000.0,36469.730123997084
marrakech,Semlalia,Appartement,12/02/2026,7500,47.9,à louer,Charmant Appartement À Louer Près De Sup De Co,True,True,total,fits total range with realistic per-m² ratio,7500.0,156.57620041753654
rabat,Hay Riad,Villa,10/03/2026,45000,50.0,à louer,Bureau ville,True,True,flag,total range OK but implied 900 MAD/m² is unrealistic,45000.0,900.0
el jadida,Al Boustane,Villa,10/03/2026,1220000,89.6,à vendre,Villa au dessus de 140m près de l hôpital Mohammed 6 à vendre,True,False,total,fits total range with realistic per-m² ratio,1220000.0,13616.07142857143
casablanca,Maarif,Bureau,03/02/2026,14000,108.0,à louer,Bureau haut standing 108 m² Maarif,False,True,total,fits total range with realistic per-m² ratio,14000.0,129.62962962962962
safi,Autre secteur,Terrain,05/03/2026,560000,65.0,à vendre,Lots de terrain pour villa Safi route Marrakech,True,False,total,fits total range with realistic per-m² ratio,560000.0,8615.384615384615
salé,Sala El Jadida,Local,19/02/2026,18000,47.8,à vendre,Local commercial à vendre,True,True,per_m2,"prix below total floor, valid as per_m2",860400.0,18000.0
marrakech,Guéliz,Appartement,14/02/2026,20000000,136.5,à vendre,APPARTEMENT À VENDRE GUÉLIZ,True,False,flag,"total range OK but implied 146,520 MAD/m² is unrealistic",20000000.0,146520.14652014652
marrakech,Route de Tahanaoute,Villa,08/05/2026,16000000,134.8,à vendre,Villa à vendre,True,False,flag,"total range OK but implied 118,694 MAD/m² is unrealistic",16000000.0,118694.36201780415
tanger,Centre ville,Appartement,27/02/2026,1050000,82.2,à vendre,Appartement sur avenue Fès,True,False,total,fits total range with realistic per-m² ratio,1050000.0,12773.722627737227
casablanca,Racine,Appartement,08/05/2026,8500,50.3,à louer,À louer appartement 2 CH à Racine,True,True,total,fits total range with realistic per-m² ratio,8500.0,168.98608349900599
mohammedia,Port,Appartement,03/02/2026,4500,49.7,à louer,Mohammedia Parc près du port,True,True,total,fits total range with realistic per-m² ratio,4500.0,90.54325955734406
